color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,Action,Adventure,Fantasy,SciFi,Thriller,Comedy,Romance,Animation,Western,Drama,Family,Mystery,Horror,Crime,Sport,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,David F. Sandberg,159,81,26,300,Amiah Miller,2000,56536016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Billy Burke,Lights Out ,13523,3344,Gabriel Bateman,0,based on short film|reference to avenged sevenfold|reference to slayer|switching lights on and off|two word title,95,English,USA,PG-13,4900000,2016,509,6.9,2.35,0
Color,Henry Joost,251,94,24,434,Sprague Grayden,581,104007828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Johanna Braddy,Paranormal Activity 3 ,76828,2371,Christopher Nicholas Smith,0,animate object|imaginary friend|reference to macgyver|whispering|woman wearing only a man's shirt,314,English,USA,R,5000000,2011,438,5.8,1.85,24000
Color,Stiles White,183,89,10,704,Shelley Hennig,852,50820940,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Lin Shaye,Ouija ,31915,5056,Daren Kagasoff,0,death of girlfriend|funeral|ghost|ouija|spirit,159,English,USA,PG-13,5000000,2014,707,4.4,2.35,18000
Color,Joel Edgerton,297,108,0,458,Allison Tolman,1000,43771291,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Busy Philipps,The Gift ,79916,3215,Wendell Pierce,1,compulsive liar|fired from a job|gift|rape|substance abuse,279,English,USA,R,5000000,2015,562,7.1,2.35,15000
Color,Eugenio Derbez,41,115,399,83,Jessica Lindsey,399,44456509,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Eugenio Derbez,Instructions Not Included ,22105,688,Hugo Stiglitz,1,father daughter relationship,81,Spanish,Mexico,PG-13,5000000,2013,89,7.6,1.85,14000
Color,Henry Joost,248,96,24,113,Brendon Eggertsen,235,53884821,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Matt Shively,Paranormal Activity 4 ,51204,799,Alisha Boe,0,boy in a bathtub|demon|laptop computer|pulled underwater|walking in the dark,247,English,USA,R,5000000,2012,119,4.6,1.85,26000
Color,Christopher Landon,220,101,52,332,Gloria Sandoval,510,32453345,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Richard Cabral,Paranormal Activity: The Marked Ones ,31791,2161,Molly Ephraim,0,apartment|blood|demonic possession|neighbor|pentagram,155,English,USA,R,5000000,2014,358,5,1.78,10000
Color,Jean-Marc VallÃ©e,471,117,212,896,Jennifer Garner,11000,27296514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Matthew McConaughey,Dallas Buyers Club ,326494,17738,Denis O'Hare,0,drugs|fda|gay community|hiv|homophobia,340,English,USA,R,5000000,2013,3000,8,2.35,65000
Color,David Gelb,152,83,26,801,Mark Duplass,10000,25799043,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Olivia Wilde,The Lazarus Effect ,28513,11771,Donald Glover,0,electrocuted|experiment|hell|serum|university,126,English,USA,PG-13,3300000,2015,830,5.2,2.35,0
Color,Mike Flanagan,336,104,59,202,Rory Cochrane,972,27689474,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,James Lafferty,Oculus ,85688,2071,Garrett Ryan,0,home office|mirror|released from a mental hospital|trauma|video camera,339,English,USA,R,5000000,2013,407,6.5,2.35,23000
 Black and White,Kevin Smith,174,97,0,657,Jason Mewes,1000,24138847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ethan Suplee,Clerks II ,114797,2990,Brian O'Halloran,3,fast food|fast food restaurant|new jersey|quick stop|restaurant,472,English,USA,R,5000000,2006,898,7.4,1.85,0
Color,Nat Faxon,276,103,214,424,Liam James,7000,21501098,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Steve Carell,The Way Way Back ,115813,8375,Jim Rash,1,awkward boy|shy kid|summer|vacation|water park,216,English,USA,PG-13,5000000,2013,468,7.4,1.85,22000
Color,Jesse Peretz,179,90,37,1000,Adam Scott,11000,24809547,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Zooey Deschanel,Our Idiot Brother ,74875,15710,Steve Coogan,1,art model|farmer|jail|nude model|three sisters,115,English,USA,R,5000000,2011,3000,6.4,1.85,11000
Color,Stephen Hopkins,125,134,81,388,Tony Curran,882,19097994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,William Hurt,Race ,11744,2410,David Kross,0,1930s|athlete|nazi germany|olympics|track and field,49,English,Canada,PG-13,,2016,845,7.1,2.35,0
Color,John Erick Dowdle,196,93,66,161,Edwin Hodge,1000,21197315,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Ben Feldman,"As Above, So Below ",49948,1410,Perdita Weeks,0,archeologist|catacomb|found footage|paris france|philosopher's stone,211,English,USA,R,5000000,2014,200,6.1,1.85,14000
Color,Bille Woodruff,9,106,23,467,Cameron Mills,1000,17382982,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Boris Kodjoe,Addicted ,5975,2840,Sharon Leal,0,adultery|attraction|lust|obsession|temptation,33,Spanish,USA,R,5000000,2014,694,5.2,1.85,0
Color,Richard Glatzer,309,101,25,423,Hunter Parrish,17000,18656400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Kristen Stewart,Still Alice ,86077,19673,Seth Gilliam,1,alzheimer's disease|bechdel test passed|linguistics professor|new york city|reference to angels in america the play,195,English,USA,PG-13,5000000,2014,2000,7.5,1.85,45000
Color,Harmony Korine,444,94,520,192,Heather Morris,11000,14123773,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,James Franco,Spring Breakers ,108683,12306,Rachel Korine,4,kissing a dead body|repeated dialogue|sex in pool|spring break|twins,561,English,USA,R,5000000,2012,892,5.3,2.35,25000
Color,Mickey Liddell,74,82,7,664,Randy Wayne,1000,13350177,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Jessica Lowndes,The Haunting of Molly Hartley ,7904,4856,Haley Bennett,5,18th birthday|birthday|community center|resurrection|teenager,113,English,USA,PG-13,5000000,2008,984,3.8,1.85,562
Color,Gonzalo LÃ³pez-Gallego,228,86,17,205,Ryan Robbins,520,17683670,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,Warren Christie,Apollo 18 ,47227,1520,Andrew Airlie,0,cosmonaut|footprint|found footage|moon|secret mission,323,English,USA,PG-13,5000000,2011,270,5.2,1.33,0
Color,Christine Jeffs,195,91,19,260,Mary Lynn Rajskub,968,12055108,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Clifton Collins Jr.,Sunshine Cleaning ,61151,2528,Paul Dooley,0,business|crime scene cleanup|private school|school|sister sister relationship,134,English,USA,R,8000000,2008,934,6.9,2.35,0
Color,John Erick Dowdle,203,103,66,13,Claire Geare,155,27285953,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sterling Jerins,No Escape ,48675,259,Sahajak Boonthanakit,0,asia|fictional country|hotel|rebellion|revolution,214,English,USA,R,5000000,2015,78,6.8,1.85,16000
Color,Michael Tiddes,59,92,89,355,Mike Epps,729,11675178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fred Willard,Fifty Shades of Black ,9509,2848,Russell Peters,4,color in title|parody|reference to cuba gooding jr|reference to netflix|written by star,53,English,USA,R,5000000,2016,706,3.5,,11000
Color,Bill Duke,45,99,1000,409,Jenifer Lewis,849,10572742,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Eddie Cibrian,Not Easily Broken ,2326,2269,Wood Harris,1,african american protagonist|based on novel|title spoken by character,21,English,USA,PG-13,8000000,2009,578,6.1,1.85,738
Color,Bille Woodruff,12,96,23,503,Brandy Norwood,927,9658370,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Donald Faison,The Perfect Match ,1180,3552,Lauren London,6,,9,English,USA,R,5000000,2016,509,4.5,,740
Color,Nicholaus Goossen,61,90,4,556,Joel David Moore,2000,6088249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Linda Cardellini,Grandma's Boy ,67853,5202,Shirley Jones,0,co worker|game tester|loss of virginity|roommate|snack,202,English,USA,R,,2006,936,7,2.35,0
Color,Duncan Jones,415,97,0,372,Matt Berry,18000,5009677,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Kevin Spacey,Moon ,260607,19404,Benedict Wong,0,computer|contract|earth|moon|solitude,485,English,UK,R,5000000,2009,572,7.9,2.35,47000
Color,Scott Marshall,43,90,7,701,Jami Gertz,2000,4328294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Miranda Cosgrove,Keeping Up with the Steins ,2719,5900,Carter Jenkins,0,bar mitzvah|carried in a chair|hebrew|party|rite of passage,41,English,USA,PG-13,,2006,847,5.4,1.85,249
Color,Ronan Chapalain,7,41,0,0,Guillaume Denaiffe,55,4074023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norbert Ferrer,Sea Rex 3D: Journey to a Prehistoric World ,296,55,Chloe Hollings,0,3d|imax|plesiosaur|sea|water,4,English,UK,,5000000,2010,0,6.9,1.78,89
Color,Xavier Beauvois,195,122,22,32,Michael Lonsdale,186,3950029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lambert Wilson,Of Gods and Men ,12411,416,Olivier Rabourdin,0,catholic church|community|monastery|monk|terrorist,89,French,France,PG-13,4000000,2010,135,7.2,2.35,0
Color,Randall Miller,109,110,19,39,Freddy RodrÃ­guez,25000,4040588,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alan Rickman,Bottle Shock ,12233,25676,Greg Collins,0,airport|california|flat tire|overalls|wine,89,English,USA,PG-13,5000000,2008,579,6.8,2.35,0
Color,Michael Polish,12,121,35,473,Bobby Batson,4000,4700361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Hayden Christensen,90 Minutes in Heaven ,2047,6617,Cynthia Barrett,0,heaven|hospital|praying|pronounced dead|recovery,29,English,USA,PG-13,5000000,2015,849,4.6,2.35,0
Color,Dan Rush,155,97,7,939,Scott Takeda,8000,2711210,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Will Ferrell,Everything Must Go ,40305,10517,Stephen Root,1,alcoholic|beer|bicycle|new neighbor|yard sale,86,English,USA,R,5000000,2010,981,6.4,2.35,0
Color,Michael Cuesta,163,112,52,688,Paz Vega,10000,2445646,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Jeremy Renner,Kill the Messenger ,32382,12897,Robert Pralgo,1,based on true story|cia|cocaine|journalist|smear campaign,99,English,USA,R,5000000,2014,963,7,2.35,13000
Color,John Cameron Mitchell,248,91,263,192,Jon Tenney,967,2221809,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dianne Wiest,Rabbit Hole ,40618,1582,Tammy Blanchard,0,car|comic book|comic book artist|iphone|memory,144,English,USA,PG-13,5000000,2010,289,7,1.85,0
Color,Jeremy Saulnier,322,95,57,233,Mark Webber,727,3219029,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Alia Shawkat,Green Room ,28845,1836,Joe Cole,0,murder|neo nazi|punk band|skinhead|suspense,125,English,USA,R,5000000,2015,442,7.1,2.35,10000
Color,Billy Kent,50,88,0,276,Tim Russ,740,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Liza Minnelli,The Oh in Ohio ,5494,1665,Winter Ave Zoli,0,marriage|orgasm|school|sex|swimming,56,English,USA,R,5000000,2006,625,5.6,2.35,255
Color,James Manera,12,99,0,361,Greg Germann,578,830210,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Joaquim de Almeida,Atlas Shrugged: Who Is John Galt? ,1900,3382,Kristoffer Polaha,0,box office flop|critically bashed|economy|individual versus society|rescue,56,English,USA,PG-13,5000000,2014,435,4.4,,0
Color,Feroz Abbas Khan,16,136,0,14,Bhoomika Chawla,75,240425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Akshaye Khanna,"Gandhi, My Father ",1311,172,Darshan Jariwala,0,africa|hindu|india|muslim|south africa,25,Hindi,India,,,2007,45,7.4,2.35,133
Color,Errol Morris,121,118,239,0,Megan Ambuhl Graner,6,228830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Jeffrey Frost,Standard Operating Procedure ,3329,6,Ken Davis,0,abu ghraib|abuse|prison|slow motion|torture,22,English,USA,R,,2008,0,7.5,2.35,489
Color,Eli Craig,324,89,27,440,Tyler Labine,948,223615,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Katrina Bowden,Tucker and Dale vs Evil ,127842,2958,Chelan Simmons,1,cabin|chainsaw|college kid|hillbilly|vacation,200,English,Canada,R,,2010,779,7.6,2.35,49000
Color,Nicholas Fackler,27,90,6,940,Ellen Burstyn,3000,124720,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Adam Scott,"Lovely, Still ",1560,4987,Martin Landau,0,christmas|fable|old man,15,English,USA,PG,5000000,2008,1000,7.3,1.85,777
Color,M. Night Shyamalan,371,94,0,99,Patch Darragh,432,65069140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Ocean James,The Visit ,65299,1010,Olivia DeJonge,,farm|handheld camera|impostor|rap|rock paper scissors,455,English,USA,PG-13,5000000,2015,309,6.2,1.85,27000
Color,Brian De Palma,133,90,0,15,Daniel Stewart Sherman,343,65087,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Mike Figueroa,Redacted ,8824,408,Kel O'Neill,0,blood splatter|iraq|murder|rape|soldier,108,English,USA,R,5000000,2007,29,6.2,1.85,559
Color,Oren Peli,56,91,110,14,Sandra Staggs,46,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Glenn Campbell,Area 51 ,7888,117,Jelena Nik,0,alien|alien abduction|conspiracy|secret base|ufo,55,English,USA,R,5000000,2015,21,4.2,,0
Color,Jaume BalaguerÃ³,191,102,57,78,Tony Corvillo,331,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Luis Tosar,Sleep Tight ,23756,526,Marta Etura,0,apartment|concierge|girl|hitchcockian|stalking,48,Spanish,Spain,Not Rated,5000000,2011,93,7.2,2.35,0
Color,Paul Andrew Williams,80,92,46,141,Doug Bradley,570,,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,Dave Legeno,The Cottage ,10056,1258,Georgia Groome,0,countryside|deformed|farmer|gangster|kidnapping,82,English,UK,Unrated,2500000,2008,337,6.2,2.35,639
Color,Stephen Herek,19,87,65,686,Callum Blue,866,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Henry Ian Cusick,Dead Like Me: Life After Death ,10734,3724,Shenae Grimes-Beech,1,african american policeman|police|policeman|policewoman|vomiting,80,English,USA,R,5000000,2009,738,6.1,1.78,887
Color,Bob Saget,19,80,799,854,John Stamos,3000,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Alyson Hannigan,Farce of the Penguins ,4322,10727,Jim Belushi,0,flatulence|march|penguin|south pole|spoof,47,English,USA,R,,2006,2000,4.2,1.85,419
Color,Jim Amatulli,,90,0,483,Patricia Neal,695,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Heather Locklear,Flying By ,215,3217,Katie Leclerc,6,,2,English,USA,PG-13,,2009,617,4.5,,38
Color,William H. Macy,44,105,0,394,Felicity Huffman,745,37440,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Billy Crudup,Rudderless ,12672,1986,David Adam Flannery,1,demo tape|directed by cast member|grieving father|guitar|guitar player,60,English,USA,R,5000000,2014,508,7.5,,0
Color,Barrett Esposito,3,67,0,388,Cyndi Lauper,979,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Chazz Palminteri,Henry & Me ,83,2509,Danny Aiello,2,bare butt|baseball|children|new york yankees|surrealism,1,English,USA,PG,10000000,2014,732,6.7,,165
Color,Mitch Davis,6,95,7,541,Jon Heder,989,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gary Cole,Christmas Eve ,1091,3514,Cheryl Hines,7,,15,English,USA,PG,,2015,970,5.1,,0
Color,Eric Bross,,87,49,601,Esai Morales,708,,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Teri Polo,We Have Your Husband ,216,3059,Nicholas Gonzalez,1,abduction|based on true story|mexico,3,English,USA,TV-PG,5000000,2011,699,5.5,1.78,58
Color,Paul Schrader,64,94,261,179,IrÃ¨ne Jacob,12000,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Nicolas Cage,Dying of the Light ,6964,12676,Tomiwa Edun,1,cia|individualism|mental illness|religion|revenge,47,English,Bahamas,R,5000000,2014,316,4.4,2.35,0
Color,Vicky Jewson,8,109,3,126,Sofia Black-D'Elia,1000,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,James Frain,Born of War ,237,1681,Lisa Kay,3,fight|mina|murder|revenge|terrorist,3,English,UK,R,5000000,2014,266,4.4,,190
Color,Marc Bennett,2,,3,723,Natasha Henstridge,975,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Michael Rapaport,Should've Been Romeo ,38,4991,Costas Mandylor,15,,2,English,USA,,5000000,2012,900,6.7,,35
Color,Mike Mayhall,,88,14,668,Cody Howard,784,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,David Raizor,Running Forever ,8,3021,Martin Kove,2,,,English,USA,,5000000,2015,763,8.6,,49
Color,Kevin Smith,35,88,0,1000,Haley Joel Osment,40000,,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,Johnny Depp,Yoga Hosers ,849,46115,Natasha Lyonne,7,part of trilogy|second part,4,English,USA,PG-13,5000000,2016,3000,4.8,,0
Color,Stanton Barrett,21,97,20,538,Michael Dudikoff,741,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mikal Vega,Navy Seals vs. Zombies ,928,2849,Ed Quinn,1,building|infection|navy seal|shot through the head|zombie,14,English,USA,,,2015,615,3.4,,0
Color,JirÃ­ Menzel,99,113,44,4,Ivan Barnev,61,617228,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Julia Jentsch,I Served the King of England ,6183,92,Milan Lasica,1,hotel|legs|lingerie|waiter|wealth,27,Czech,Czech Republic,R,84450000,2006,12,7.4,1.85,1000
Color,Fatih Akin,115,99,766,269,Moritz Bleibtreu,595,274385,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Udo Kier,Soul Kitchen ,29203,1519,Birol Ãœnel,3,2000s|burglar|chef|cook|restaurant,26,German,Germany,,4000000,2009,486,7.3,1.85,0
Color,Nick Murphy,195,107,58,537,Imelda Staunton,874,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Isaac Hempstead Wright,The Awakening ,46347,2363,Joseph Mawle,1,boarding school|boy|british horror|ghost|school,112,English,UK,R,3000000,2011,579,6.5,2.35,10000
Color,Jeff Nichols,359,121,337,41,Shea Whigham,982,1729969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Katy Mixon,Take Shelter ,68211,1520,Robert Longstreet,0,ambiguous ending|firefly|mysterious event|schizophrenia|storm,219,English,USA,R,5000000,2011,463,7.4,2.35,14000
Color,Jeremy Brock,64,98,16,621,Julie Walters,10000,238774,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Rupert Grint,Driving Lessons ,9611,11703,Tamsin Egerton,0,actress|coming of age|retired actress|teenage boy|vomiting,70,English,UK,PG-13,,2006,838,6.8,1.85,864
Color,Scott Foley,13,82,0,316,Greg Grunberg,927,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Donald Faison,Let's Kill Ward's Wife ,4247,2469,Dagmara Dominczyk,2,apology|death|group of friends|sex|toilet,11,English,USA,Unrated,5000000,2014,833,5.4,,0
Color,Nicolas Winding Refn,440,90,0,428,Kristin Scott Thomas,33000,778565,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Ryan Gosling,Only God Forgives ,83234,34779,Yayaying Rhatha Phongam,1,brutal cop|drug dealer|punishment|thai boxing|vengeance,475,English,Denmark,R,4800000,2013,1000,5.7,1.85,30000
Color,Gabriela Tagliavini,4,87,20,329,Kate del Castillo,571,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maria Conchita Alonso,Without Men ,1427,2006,Camryn Manheim,6,bare chested male|journalist|passion|pregnancy|woman in underwear,12,English,USA,R,4700000,2011,345,3.2,,491
Color,Shekar,1,,0,0,Diganth,5,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Bhama,Barfi ,57,5,Dileep Raj,2,,1,Kannada,India,,,2013,0,7.1,,2
Color,Leonard Farlinger,8,89,0,413,Gary Farmer,584,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Keith Carradine,All Hat ,436,2668,Stephen McHattie,2,contemporary west|cowboy|horse|jockey|neo western,8,English,Canada,R,5000000,2007,580,5.3,2.35,31
Color,Michel Leclerc,87,100,3,9,Jacques Gamblin,74,513836,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Sara Forestier,The Names of Love ,6304,143,Zinedine Soualem,1,activist|promiscuous daughter|promiscuous woman|sex in a bed|voyeurism,21,French,France,R,4600000,2010,52,7.2,1.85,0
Color,Analeine Cal y Mayor,10,92,4,140,Douglas Smith,943,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,ZoÃ« Kravitz,Treading Water ,421,1795,Kim Ly,1,,3,English,Mexico,,4700000,2013,480,6.2,,199
Color,Tom Kalin,121,97,4,577,Elena Anaya,13000,434417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eddie Redmayne,Savage Grace ,8867,15093,Stephen Dillane,1,incest|male nudity|older man younger woman relationship|orgasm|son murders mother,65,English,Spain,Not Rated,4600000,2007,1000,5.9,1.85,0
Color,Robert Sarkies,43,100,0,3,Matthew Sunderland,109,728,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,William Kircher,Out of the Blue ,2776,122,Paul Glover,0,true crime,22,English,New Zealand,,,2006,10,7.3,1.85,285
Color,Andrew Erwin,49,98,10,402,Sarah Drew,589,10429707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Alex Kendrick,Moms' Night Out ,10483,2705,Patricia Heaton,,blogger|pastor|reference to the shawshank redemption|taser|tasered,125,English,USA,PG,5000000,2014,416,5.4,2.35,0
Color,Beto GÃ³mez,16,105,5,122,Gerardo Taracena,274,1391770,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Jaime Camil,Saving Private Perez ,1592,793,JoaquÃ­n Cosio,6,conflicted hero|flashback|mission|rescue|rescue mission,14,Spanish,Mexico,PG-13,,2011,154,6,2.35,0
Color,Todd Solondz,159,98,377,844,Shirley Henderson,1000,278821,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Rich Pecci,Life During Wartime ,5465,5041,Charlotte Rampling,1,forgiveness|ghost|new jersey|pedophile|three sisters,37,English,USA,R,,2009,887,6.5,1.85,0
Color,RenÃ© FÃ©ret,50,120,0,9,Clovis Fouin,24,706622,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Nicolas Giraud,Mozart's Sister ,1213,53,Marie FÃ©ret,2,mozart|musical prodigy|royal court|singer|talent,17,French,France,,,2010,12,6.4,1.85,0
Color,Johnnie To,98,110,143,76,Anthony Chau-Sang Wong,155,49413,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Simon Yam,Exiled ,6919,398,Josie Ho,0,baby|friendship|macau|practical joke|selfie,26,Cantonese,Hong Kong,R,35000000,2006,96,7.3,2.35,528
Color,Mateo Gil,92,102,3,327,Dominique McElligott,820,199652,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sam Shepard,Blackthorn ,7390,1950,Stephen Rea,0,assumed identity|bolivia|butch cassidy|doctor|thief,40,English,Spain,R,,2011,356,6.6,2.35,0
Color,Agnieszka Wojtowicz-Vosloo,138,104,0,329,Josh Charles,14000,108229,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Liam Neeson,After.Life ,30836,15860,Chandler Canterbury,1,breath on mirror|buried alive|engagement ring|looking at one's self in a mirror|serial killer,137,English,USA,R,4500000,2009,1000,5.9,2.35,7000
Color,Kabir Sadanand,9,134,0,62,Sana Saeed,327,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Jimmy Shergill,Fugly ,781,496,Dimple Kapadia,4,,7,Hindi,India,,,2014,82,4.7,,62
Color,Peter DeLuise,5,85,358,212,Dove Cameron,19000,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Katherine McNamara,R.L. Stine's Monsterville: The Cabinet of Souls ,917,20397,Braeden Lemasters,3,cabinet|carnival|halloween|soul|temptress,4,English,USA,PG,4400000,2015,570,5.9,1.78,224
Color,Raja Menon,39,130,6,12,Sameer Ali Khan,85,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Nimrat Kaur,Airlift ,30977,151,Purab Kohli,1,1990s|businessman|evacuation|historical fiction|kuwait,178,Hindi,India,,4400000,2016,26,8.5,2.35,10000
Color,Ernie Barbarash,29,103,249,261,Michael J. Morris,2000,8691,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Jai White,Falcon Rising ,4952,3089,Lateef Crowder,1,,32,English,USA,R,4500000,2014,298,5.8,,0
Color,Nick Love,111,112,63,422,Ray Winstone,2000,26345,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Hayley Atwell,The Sweeney ,16445,4810,Alan Ford,4,bank|criminal|detective|flying squad|policewoman,99,English,UK,R,3000000,2012,1000,6.1,2.35,0
Color,Daniel Espinosa,90,124,79,93,Fares Fares,309,188870,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Fabian Bolin,Easy Money ,13443,857,Matias Varela,1,double life|drugs|financial crisis|first part|serbian,25,Swedish,Sweden,R,,2010,254,6.7,2.35,0
Color,R. Balki,12,133,12,106,Abhishek Bachchan,464,199228,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Vidya Balan,Paa ,7295,1045,Paresh Rawal,0,adult actor playing minor|politician|progeria|reference to spiderman|school,49,Hindi,India,,150000000,2009,374,7.2,2.35,504
Color,Ivan Engler,64,112,0,7,Claude-Oliver Rudolph,29,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Yangzom Brauen,Cargo ,15780,61,Anna Katharina Schwabroh,0,23rd century|lucid dream|outer space|space travel|trapped in space,62,German,Switzerland,,4500000,2009,9,6.2,2.35,2000
Color,Joe Wright,256,111,456,394,Cara Delevingne,20000,34964818,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Hugh Jackman,Pan ,39975,21404,Nonso Anozie,4,1940s|child hero|fantasy world|orphan|reference to peter pan,186,English,USA,PG,150000000,2015,559,5.8,2.35,24000
Color,Kenny Ortega,57,98,197,578,Corbin Bleu,755,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,Lucas Grabeel,High School Musical ,59254,2553,Olesya Rulin,0,audition|basketball|high school|singing|teenager,726,English,USA,TV-G,4200000,2006,632,5.2,1.33,0
Color,George A. Romero,274,90,0,231,Shawn Roberts,648,101055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Julian Richings,Survival of the Dead ,17478,1951,Kathleen Munroe,0,delaware|feud|island|undead|zombie,159,English,USA,R,4000000,2009,529,5,2.35,0
Color,Ridley Scott,314,150,0,748,MarÃ­a Valverde,23000,65007045,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Christian Bale,Exodus: Gods and Kings ,128694,26489,Ben Mendelsohn,0,egypt|exodus|moses|pharaoh|plague,657,English,UK,PG-13,140000000,2014,892,6.1,2.35,51000
